"original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text"
1.0,0.0071828365325927734,"Such experience better enables the CIOs to work with business managers to build a shared vision for meeting mission needs .

They have put in a [[lot]] of time and effort .",0.0,0.517443060874939,"Such experience better enables the CIOs to work with business managers to build a shared vision for meeting mission needs .

They have put in a [[consignment]] of time and effort ."
0.0,0.01145559549331665,"i voted in the last national one yeah i 'm not sure if i got the last local one

I 'm not sure if I [[got]] to [[vote]] in the [[last]] local one .",2.0,0.6227605938911438,"i voted in the last national one yeah i 'm not sure if i got the last local one

I 'm not sure if I [[have]] to [[voted]] in the [[latter]] local one ."
0.0,0.010962247848510742,"Long ago -- or away , or whatever -- there was a world called Thar ?? and another called Erath .

A long time ago there were [[two]] worlds called Thar and Erath .",1.0,0.995212733745575,"Long ago -- or away , or whatever -- there was a world called Thar ?? and another called Erath .

A long time ago there were [[three]] worlds called Thar and Erath ."
1.0,0.004132270812988281,"But of course , that 's just another way of saying that liberal democracy -- a value Huntington surely ranks above the alternatives morally -- may never fit some peoples as naturally as it [[fits]] us .

Liberal democracy fits us well because we are political figures .",2.0,0.6889482736587524,"But of course , that 's just another way of saying that liberal democracy -- a value Huntington surely ranks above the alternatives morally -- may never fit some peoples as naturally as it [[adjusts]] us .

Liberal democracy fits us well because we are political figures ."
1.0,0.0028600692749023438,"Just look at the entertainment industry 's self-image instead .

Instead of looking into the self image of the tobacco industry , look at the [[entertainment]] industry .",2.0,0.9194287657737732,"Just look at the entertainment industry 's self-image instead .

Instead of looking into the self image of the tobacco industry , look at the [[spectacle]] industry ."
0.0,0.022524714469909668,"The avenue on the left leads towards the pointed Divan Tower -LRB- Divan Kulesi -RRB- , at the foot of which lie the Council Chamber and the Grand Vezir 's Office .

The avenue goes towards the [[Divan]] Tower and the Grand Vezir 's Office .",2.0,0.9903293251991272,"The avenue on the left leads towards the pointed Divan Tower -LRB- Divan Kulesi -RRB- , at the foot of which lie the Council Chamber and the Grand Vezir 's Office .

The avenue goes towards the [[Sofa]] Tower and the Grand Vezir 's Office ."
2.0,0.010886192321777344,"3 -RRB- Dare you [[rise]] to the occasion , like Raskolnikov , and reject the petty rules that govern lesser men ?

Would you [[sit]] back and watch the world burn ?",1.0,0.5668830275535583,"3 -RRB- Dare you [[heighten]] to the occasion , like Raskolnikov , and reject the petty rules that govern lesser men ?

Would you [[seated]] back and watch the world burn ?"
2.0,0.756997287273407,"But there 's John '' and Miss Howard , surely they were speaking the truth ? ''

I 'm sure Miss Howard is lying to us .",2.0,0.756997287273407,"But there 's John '' and Miss Howard , surely they were speaking the truth ? ''

I 'm sure Miss Howard is lying to us ."
1.0,0.0013766288757324219,"World demand increased with the growth of the motor-car and electrical industries , and sky-rocketed during World War I. By 1920 , Malaya was producing 53 percent of the world 's rubber , which had overtaken tin as its main source of income .

[[Without]] World War 1 , Malaya would [[be]] a poorer [[country]] .",2.0,0.5752930045127869,"World demand increased with the growth of the motor-car and electrical industries , and sky-rocketed during World War I. By 1920 , Malaya was producing 53 percent of the world 's rubber , which had overtaken tin as its main source of income .

[[Although]] World War 1 , Malaya would [[coming]] a poorer [[territory]] ."
2.0,0.009025514125823975,"i am surprised though that we do have so [[many]] that are in politics down here

I am surprised that not many of them are in politics down here .",0.0,0.7051454782485962,"i am surprised though that we do have so [[incalculable]] that are in politics down here

I am surprised that not many of them are in politics down here ."
1.0,0.03457832336425781,"exactly and when i 'm sitting here on the sofa cross-stitching and all of a sudden somebody a [[man]] 's got their hand on my [[door]] knob it 's like uh like oh no and so i do n't i do n't like that and i guess the only way to prevent it would be just to pass a city ordinance to prevent that or

A man tried to enter the house so that he could [[rob]] it .",0.0,0.5820193290710449,"exactly and when i 'm sitting here on the sofa cross-stitching and all of a sudden somebody a [[fella]] 's got their hand on my [[doorway]] knob it 's like uh like oh no and so i do n't i do n't like that and i guess the only way to prevent it would be just to pass a city ordinance to prevent that or

A man tried to enter the house so that he could [[heist]] it ."
0.0,0.9803855419158936,"Look here , you 've been asking me a lot of questions .

Look here , you have been throwing a volley of questions my way .",0.0,0.9803855419158936,"Look here , you 've been asking me a lot of questions .

Look here , you have been throwing a volley of questions my way ."
2.0,0.11001414060592651,"[[Hardly]] catering to locals , Universal Citys Cityalk attempts to snag tourist dollars with its extensive collection of retail wonders , including magic shops , toy stores , sports shops , and a host of science fiction memorabilia .

The bulk of footfall in Universal City 's retail areas belongs to locals , who are well looked-after by the farmer 's markets , hairdressers , and other services there .",1.0,0.9890545606613159,"[[Practically]] catering to locals , Universal Citys Cityalk attempts to snag tourist dollars with its extensive collection of retail wonders , including magic shops , toy stores , sports shops , and a host of science fiction memorabilia .

The bulk of footfall in Universal City 's retail areas belongs to locals , who are well looked-after by the farmer 's markets , hairdressers , and other services there ."
0.0,0.002261519432067871,"Also , the Holy Family are said to have sheltered here on their return from [[Egypt]] .

It is [[thought]] that the Holy family took [[refuge]] here , after having returned from Egypt .",1.0,0.6109437942504883,"Also , the Holy Family are said to have sheltered here on their return from [[Cairo]] .

It is [[inkling]] that the Holy family took [[shelter]] here , after having returned from Egypt ."
0.0,0.005056321620941162,"From here it 's all through the charming hillside village of Saint-Claude , with its upper-income homes , and on toward the summit or as far as the gendarmes are allowing traffic to proceed that day .

The charming hillside village of Saint-Claude has many [[upper]]-income homes .",2.0,0.9980025291442871,"From here it 's all through the charming hillside village of Saint-Claude , with its upper-income homes , and on toward the summit or as far as the gendarmes are allowing traffic to proceed that day .

The charming hillside village of Saint-Claude has many [[senior]]-income homes ."
0.0,0.013958513736724854,"All the Eilat activities can be booked through [[Red]] Sea Sports -LRB- see Scuba Diving , below -RRB- .

Book your activities through Red Sea Sports .",2.0,0.8661056160926819,"All the Eilat activities can be booked through [[Rouge]] Sea Sports -LRB- see Scuba Diving , below -RRB- .

Book your activities through Red Sea Sports ."
1.0,0.9521151185035706,"How do you propose to get in touch with your would-be employers ?

How will you contact the bakery shop owner ?",1.0,0.9521151185035706,"How do you propose to get in touch with your would-be employers ?

How will you contact the bakery shop owner ?"
2.0,0.009213805198669434,"Were you in [[company]] with anyone ?

Were you [[awake]] ?",0.0,0.9776411652565002,"Were you in [[corp]] with anyone ?

Were you [[provoking]] ?"
0.0,0.0052443742752075195,"well i think of uh you mean as far as [[retirement]]

I believe you are referring to retirement .",2.0,0.8082576990127563,"well i think of uh you mean as far as [[alimony]]

I believe you are referring to retirement ."
0.0,0.25829142332077026,"Still Bork [[waited]] , staring upwards .

Bork looked up , waiting for something .",1.0,0.9431374669075012,"Still Bork [[looked]] , staring upwards .

Bork looked up , waiting for something ."
1.0,0.2073308825492859,"eThe number of deletions was [[negligible]] .

The precise number of deletions was 71 .",2.0,0.8893627524375916,"eThe number of deletions was [[meager]] .

The precise number of deletions was 71 ."
0.0,0.006292760372161865,"Even if auditors do not follow such other standards and methodologies , they may still serve as a useful source of guidance to auditors in planning their work under GAGAS .

[[Even]] should auditors choose not to comply with such standards , they are a [[helpful]] [[tool]] in guiding GAGAS work .",1.0,0.6844664812088013,"Even if auditors do not follow such other standards and methodologies , they may still serve as a useful source of guidance to auditors in planning their work under GAGAS .

[[Furthermore]] should auditors choose not to comply with such standards , they are a [[advantageous]] [[usefulness]] in guiding GAGAS work ."
