"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.index","Input.text","Input.label","Answer.sentiment.label","Approve","Reject"
"3JU8CV4BRLCSD3KHFXE9YEG292ZOPQ","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:52 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:52 PST 2019","","","326O153BMIY0YZ2W6CPJIS1M7S2EDQ","A27VBVMMEX9GJB","Submitted","Sun Dec 08 08:23:32 PST 2019","Sun Dec 08 08:24:01 PST 2019","Wed Dec 11 08:24:01 PST 2019","","","","29","0% (0/0)","0% (0/0)","0% (0/0)","93","this hideously earnest inversion of the concubine love triangle eschews the previous film's historical panorama and roiling pathos for bug-eyed mugging and gay-niche condescension .","fake","Computer-altered"
"3JU8CV4BRLCSD3KHFXE9YEG292ZOPQ","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:52 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:52 PST 2019","","","32ZKVD547FN494OF3WHH4B9PDIY3BF","A1YSYI926BBOHW","Submitted","Sun Dec 08 07:57:26 PST 2019","Sun Dec 08 07:58:07 PST 2019","Wed Dec 11 07:58:07 PST 2019","","","","41","100% (1660/1660)","100% (160/160)","100% (160/160)","93","this hideously earnest inversion of the concubine love triangle eschews the previous film's historical panorama and roiling pathos for bug-eyed mugging and gay-niche condescension .","fake","Computer-altered"
"3JU8CV4BRLCSD3KHFXE9YEG292ZOPQ","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:52 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:52 PST 2019","","","37UQDCYH6XV1J1N8APB7I4FCLC27VW","A1NF6PELRKACS9","Submitted","Sun Dec 08 08:20:21 PST 2019","Sun Dec 08 08:20:36 PST 2019","Wed Dec 11 08:20:36 PST 2019","","","","15","100% (34/34)","0% (0/0)","0% (0/0)","93","this hideously earnest inversion of the concubine love triangle eschews the previous film's historical panorama and roiling pathos for bug-eyed mugging and gay-niche condescension .","fake","Computer-altered"
"3JU8CV4BRLCSD3KHFXE9YEG292ZOPQ","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:52 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:52 PST 2019","","","386PBUZZXFXR7RCGXUYYYLMJL9XLJV","ATHS9GUME1XCA","Submitted","Sun Dec 08 07:50:36 PST 2019","Sun Dec 08 07:50:56 PST 2019","Wed Dec 11 07:50:56 PST 2019","","","","20","100% (41/41)","100% (37/37)","100% (37/37)","93","this hideously earnest inversion of the concubine love triangle eschews the previous film's historical panorama and roiling pathos for bug-eyed mugging and gay-niche condescension .","fake","Real"
"3JU8CV4BRLCSD3KHFXE9YEG292ZOPQ","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:52 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:52 PST 2019","","","3GD6L00D3SX4ISEX7HT7UY5MRXPM1W","AFKZZEURTCR8U","Submitted","Sun Dec 08 08:13:42 PST 2019","Sun Dec 08 08:13:47 PST 2019","Wed Dec 11 08:13:47 PST 2019","","","","5","100% (5/5)","0% (0/0)","0% (0/0)","93","this hideously earnest inversion of the concubine love triangle eschews the previous film's historical panorama and roiling pathos for bug-eyed mugging and gay-niche condescension .","fake","Computer-altered"
"3JU8CV4BRLCSD3KHFXE9YEG292ZOPQ","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:52 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:52 PST 2019","","","3HOSI13XHZOV6TOWAHEZCAJ17GZDDU","A2OAZPREKF6PQR","Submitted","Sun Dec 08 07:58:35 PST 2019","Sun Dec 08 07:58:43 PST 2019","Wed Dec 11 07:58:43 PST 2019","","","","8","100% (1/1)","0% (0/0)","0% (0/0)","93","this hideously earnest inversion of the concubine love triangle eschews the previous film's historical panorama and roiling pathos for bug-eyed mugging and gay-niche condescension .","fake","Computer-altered"
"3JU8CV4BRLCSD3KHFXE9YEG292ZOPQ","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:52 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:52 PST 2019","","","3I02618YA06QCS281LVJM44E7ZZUP1","ATBGHQ2VYNIVZ","Submitted","Sun Dec 08 08:28:07 PST 2019","Sun Dec 08 08:28:21 PST 2019","Wed Dec 11 08:28:21 PST 2019","","","","14","0% (0/0)","0% (0/0)","0% (0/0)","93","this hideously earnest inversion of the concubine love triangle eschews the previous film's historical panorama and roiling pathos for bug-eyed mugging and gay-niche condescension .","fake","Computer-altered"
"3JU8CV4BRLCSD3KHFXE9YEG292ZOPQ","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:52 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:52 PST 2019","","","3J2UYBXQQLC2M08NOIIQRXPQW54603","AHEJHFN0VV6E3","Submitted","Sun Dec 08 08:11:37 PST 2019","Sun Dec 08 08:11:49 PST 2019","Wed Dec 11 08:11:49 PST 2019","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","93","this hideously earnest inversion of the concubine love triangle eschews the previous film's historical panorama and roiling pathos for bug-eyed mugging and gay-niche condescension .","fake","Real"
"3JU8CV4BRLCSD3KHFXE9YEG292ZOPQ","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:52 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:52 PST 2019","","","3WOKGM4L71GSB6EROE4K8XBHH5WO08","A2SSYBUT9ZM0G9","Submitted","Sun Dec 08 07:57:11 PST 2019","Sun Dec 08 07:57:42 PST 2019","Wed Dec 11 07:57:42 PST 2019","","","","31","100% (1/1)","0% (0/0)","0% (0/0)","93","this hideously earnest inversion of the concubine love triangle eschews the previous film's historical panorama and roiling pathos for bug-eyed mugging and gay-niche condescension .","fake","Computer-altered"
"3LN3BXKGC0VU5Z0K30FWLZFWBDBWG6","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:52 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:52 PST 2019","","","32M8BPYGATMFQOE94LGI9S2BCDOGIA","ATHS9GUME1XCA","Submitted","Sun Dec 08 08:12:53 PST 2019","Sun Dec 08 08:13:05 PST 2019","Wed Dec 11 08:13:05 PST 2019","","","","12","100% (41/41)","100% (37/37)","100% (37/37)","94","the big-screen scooby makes the silly original cartoon seem smart and well-crafted in comparison .","real","Real"
"3LN3BXKGC0VU5Z0K30FWLZFWBDBWG6","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:52 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:52 PST 2019","","","33IZTU6J811F6OCVY7A01G8TO1MSX6","A15WQZ0GC5XSK","Submitted","Sun Dec 08 08:22:12 PST 2019","Sun Dec 08 08:23:22 PST 2019","Wed Dec 11 08:23:22 PST 2019","","","","70","100% (1/1)","0% (0/0)","0% (0/0)","94","the big-screen scooby makes the silly original cartoon seem smart and well-crafted in comparison .","real","Real"
"3LN3BXKGC0VU5Z0K30FWLZFWBDBWG6","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:52 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:52 PST 2019","","","345LHZDEDXSJ53XL3NYC911D234U3M","A2SSYBUT9ZM0G9","Submitted","Sun Dec 08 07:52:26 PST 2019","Sun Dec 08 07:53:01 PST 2019","Wed Dec 11 07:53:01 PST 2019","","","","35","100% (1/1)","0% (0/0)","0% (0/0)","94","the big-screen scooby makes the silly original cartoon seem smart and well-crafted in comparison .","real","Computer-altered"
"3LN3BXKGC0VU5Z0K30FWLZFWBDBWG6","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:52 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:52 PST 2019","","","37XITHEISW9F2B1NSME8XTIN1HECRZ","AJDXSXAWDDAEO","Submitted","Sun Dec 08 08:05:04 PST 2019","Sun Dec 08 08:06:30 PST 2019","Wed Dec 11 08:06:30 PST 2019","","","","86","100% (12/12)","0% (0/0)","0% (0/0)","94","the big-screen scooby makes the silly original cartoon seem smart and well-crafted in comparison .","real","Real"
"3LN3BXKGC0VU5Z0K30FWLZFWBDBWG6","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:52 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:52 PST 2019","","","382M9COHEHFMF1DIS7F8SS5ATSUEUX","A2ESBX4C2Q6TQY","Submitted","Sun Dec 08 07:52:12 PST 2019","Sun Dec 08 07:55:02 PST 2019","Wed Dec 11 07:55:02 PST 2019","","","","170","0% (0/0)","0% (0/0)","0% (0/0)","94","the big-screen scooby makes the silly original cartoon seem smart and well-crafted in comparison .","real","Real"
"3LN3BXKGC0VU5Z0K30FWLZFWBDBWG6","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:52 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:52 PST 2019","","","3D4CH1LGEATMFNL60RA5WZ38TNZ9GI","AFKZZEURTCR8U","Submitted","Sun Dec 08 07:51:38 PST 2019","Sun Dec 08 07:52:19 PST 2019","Wed Dec 11 07:52:19 PST 2019","","","","41","100% (5/5)","0% (0/0)","0% (0/0)","94","the big-screen scooby makes the silly original cartoon seem smart and well-crafted in comparison .","real","Computer-altered"
"3LN3BXKGC0VU5Z0K30FWLZFWBDBWG6","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:52 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:52 PST 2019","","","3I33IC7ZWF2A5CN4TI3GQQKRPMD2A8","A1NF6PELRKACS9","Submitted","Sun Dec 08 07:54:31 PST 2019","Sun Dec 08 07:54:52 PST 2019","Wed Dec 11 07:54:52 PST 2019","","","","21","100% (34/34)","0% (0/0)","0% (0/0)","94","the big-screen scooby makes the silly original cartoon seem smart and well-crafted in comparison .","real","Real"
"3LN3BXKGC0VU5Z0K30FWLZFWBDBWG6","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:52 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:52 PST 2019","","","3J88R45B2GYITWW36Q666B3I1HFXPV","A2OAZPREKF6PQR","Submitted","Sun Dec 08 08:20:08 PST 2019","Sun Dec 08 08:20:16 PST 2019","Wed Dec 11 08:20:16 PST 2019","","","","8","100% (1/1)","0% (0/0)","0% (0/0)","94","the big-screen scooby makes the silly original cartoon seem smart and well-crafted in comparison .","real","Real"
"3LN3BXKGC0VU5Z0K30FWLZFWBDBWG6","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:52 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:52 PST 2019","","","3OE22WJIGIOBC43N1YA8M9UOCVKUQR","A3OZ8KF0HWSVWK","Submitted","Sun Dec 08 08:18:44 PST 2019","Sun Dec 08 08:19:08 PST 2019","Wed Dec 11 08:19:08 PST 2019","","","","24","0% (0/0)","0% (0/0)","0% (0/0)","94","the big-screen scooby makes the silly original cartoon seem smart and well-crafted in comparison .","real","Real"
"3LN3BXKGC0VU5Z0K30FWLZFWBDBWG6","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:52 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:52 PST 2019","","","3PJ71Z61R42PB8V3I8P2PCZ2RYG19A","A1YSYI926BBOHW","Submitted","Sun Dec 08 07:48:18 PST 2019","Sun Dec 08 07:48:50 PST 2019","Wed Dec 11 07:48:50 PST 2019","","","","32","100% (1660/1660)","100% (160/160)","100% (160/160)","94","the big-screen scooby makes the silly original cartoon seem smart and well-crafted in comparison .","real","Real"
"34ZTTGSNJXO3LYZ9BXY8EA9B2C7HQM","373P3486EFNQNDXGX39N28KM04A8CD","Guess reviews are real or fake","You will be randomly shown an online movie review. Half of these reviews are in their original form (written by humans) and half have been modified by a computer to meet certain constraints. Guess which is which.","real, computer_altered, text","$0.05","Sun Dec 08 07:45:52 PST 2019","10","BatchId:3862697;OriginalHitTemplateId:928390909;","180","259200","Mon Dec 09 01:45:52 PST 2019","","","317HQ483I7SL0GVVRPTDZCB8DPAINK","A2HM35CWB7IIFM","Submitted","Sun Dec 08 08:18:25 PST 2019","Sun Dec 08 08:18:29 PST 2019","Wed Dec 11 08:18:29 PST 2019","","","","4","100% (229/229)","100% (6/6)","100% (6/6)","95","affleck merely creates an outline for a role he still needs to grow into , a role that ford effortlessly filled with authority .","real","Real"
