"original_output","original_score","original_text","perturbed_output","perturbed_score","perturbed_text"
0.0,0.7555376291275024,"A man and woman in formal attire are standing in a high grass meadow , posing for the photographer , and she has two of her fingers up on one hand behind his head .

A couple are having a photoshoot .",0.0,0.7555376291275024,"A man and woman in formal attire are standing in a high grass meadow , posing for the photographer , and she has two of her fingers up on one hand behind his head .

A couple are having a photoshoot ."
1.0,0.0033594369888305664,"A dusty boy [[runs]] along a dirt path through the grass .

A boy is running home after school .",2.0,0.854740560054779,"A dusty boy [[administered]] along a dirt path through the grass .

A boy is running home after school ."
0.0,0.029533028602600098,"There are two young [[ladies]] jogging , by the ocean side .

Two women are jogging by the beach .",1.0,0.6381504535675049,"There are two young [[mesdames]] jogging , by the ocean side .

Two women are jogging by the beach ."
1.0,0.017688870429992676,"A balding man with glasses stands in front of a colorful display .

A [[man]] [[admires]] a [[display]] that he likes .",0.0,0.5783841609954834,"A balding man with glasses stands in front of a colorful display .

A [[male]] [[scorns]] a [[denotes]] that he likes ."
1.0,0.003160238265991211,"An old woman wearing a ski hat and glasses is sitting on a blue chair .

A [[large]] human sitting .",0.0,0.9646371006965637,"An old woman wearing a ski hat and glasses is sitting on a blue chair .

A [[gargantuan]] human sitting ."
2.0,0.00015485286712646484,"An elderly man with glasses , a red ball cap and backpack is standing in front of an open [[doorway]] .

the [[man]] is [[flying]] a [[plane]]",0.0,0.634965181350708,"An elderly man with glasses , a red ball cap and backpack is standing in front of an open [[porte]] .

the [[homme]] is [[vol]] a [[aircraft]]"
2.0,0.0010437965393066406,"Two men and two women in jackets walk down a large city street .

People [[eating]] lunch together .",1.0,0.9502898454666138,"Two men and two women in jackets walk down a large city street .

People [[comer]] lunch together ."
2.0,4.124641418457031e-05,"Two [[male]] [[soccer]] [[players]] on [[opposing]] [[teams]] are [[trying]] to [[get]] the soccer ball .

Two [[women]] [[compete]] in a tennis match .",1.0,0.7525551915168762,"Two [[sexes]] [[foot]] [[participant]] on [[warring]] [[apparatus]] are [[looking]] to [[learned]] the soccer ball .

Two [[femmes]] [[contender]] in a tennis match ."
0.0,0.006198108196258545,"Two [[women]] stand in a kitchen and wipe down trays

Two women [[stand]] in a [[kitchen]] .",2.0,0.983663022518158,"Two [[womans]] stand in a kitchen and wipe down trays

Two women [[booth]] in a [[galley]] ."
1.0,0.0011133551597595215,"[[Man]] with plaid shirt [[staring]] off into the [[distance]] .

[[Man]] [[stares]] off into the [[distance]] at the [[incoming]] clouds .",2.0,0.8721494078636169,"[[Guy]] with plaid shirt [[gaze]] off into the [[distances]] .

[[Men]] [[groans]] off into the [[aloof]] at the [[entry]] clouds ."
2.0,0.001759648323059082,"[[Elderly]] woman [[climbing]] up the stairs .

[[The]] [[young]] lady was walking down the stairs .",1.0,0.6613675951957703,"[[Previous]] woman [[ascend]] up the stairs .

[[Both]] [[boyish]] lady was walking down the stairs ."
0.0,0.03218209743499756,"Young woman is putting her [[clothes]] in the dryer portion of a double stacked washer and dryer unit .

A [[person]] drying [[clothes]]",1.0,0.8815319538116455,"Young woman is putting her [[garb]] in the dryer portion of a double stacked washer and dryer unit .

A [[people]] drying [[linen]]"
2.0,0.9935018420219421,"A concert with a blue shirted boy in the front and light shining in the back

The moment the fan saw the light",2.0,0.9935018420219421,"A concert with a blue shirted boy in the front and light shining in the back

The moment the fan saw the light"
0.0,0.03685373067855835,"Group of people including a man and a [[woman]] playing instruments on a double-decker red Planet Hollywood sightseeing bus .

A group of people including a man and a woman are playing [[instruments]] on a double-decker red Planet Hollywood sightseeing bus .",2.0,0.9873796105384827,"Group of people including a man and a [[mesdames]] playing instruments on a double-decker red Planet Hollywood sightseeing bus .

A group of people including a man and a woman are playing [[instrument]] on a double-decker red Planet Hollywood sightseeing bus ."
1.0,0.03858548402786255,"[[Three]] [[people]] wearing black blindfolds [[near]] a `` Salvar O Planeta '' sign .

they are [[protesting]]",2.0,0.9753270745277405,"[[Two]] [[burgers]] wearing black blindfolds [[around]] a `` Salvar O Planeta '' sign .

they are [[marched]]"
1.0,0.0007897615432739258,"A [[child]] in a [[ninja]] outfit does a jumping kick .

a [[child]] in a [[black]] ninja [[suit]] does a kick",0.0,0.587685227394104,"A [[enfant]] in a [[ninjas]] outfit does a jumping kick .

a [[kids]] in a [[negra]] ninja [[tailoring]] does a kick"
1.0,0.0018968582153320312,"A woman in a black hooded sweatshirt walking with a large dog .

A [[woman]] [[walking]] her [[dog]] before leaving to work",2.0,0.6428771615028381,"A woman in a black hooded sweatshirt walking with a large dog .

A [[femme]] [[footing]] her [[pinscher]] before leaving to work"
1.0,0.9680492877960205,"A man on a bicycle , wearing cycle gear , riding at a fast past down paved trail surrounded by tree 's and grass .

The man is riding on the sidewalk .",1.0,0.9680492877960205,"A man on a bicycle , wearing cycle gear , riding at a fast past down paved trail surrounded by tree 's and grass .

The man is riding on the sidewalk ."
0.0,0.042229413986206055,"A group of attentive students are paying attention to a college lecture .

A group of students are [[listening]] .",2.0,0.9991510510444641,"A group of attentive students are paying attention to a college lecture .

A group of students are [[eavesdropping]] ."
2.0,0.0035300254821777344,"People walk and [[bicycle]] down an alley between white [[buildings]] with blue trim .

People at a train station .",1.0,0.5163908004760742,"People walk and [[cycling]] down an alley between white [[facilities]] with blue trim .

People at a train station ."
1.0,0.014929890632629395,"A person is sitting on a yellow picnic table with a water bottle , while a baby stroller sits beside her .

a [[mom]] takes a [[break]] in a park",2.0,0.615301251411438,"A person is sitting on a yellow picnic table with a water bottle , while a baby stroller sits beside her .

a [[mam]] takes a [[broken]] in a park"
1.0,0.7657503485679626,"Two girls pose along a tree-lined path and blow kisses towards the camera .

Two girls are doing the same pose .",1.0,0.7657503485679626,"Two girls pose along a tree-lined path and blow kisses towards the camera .

Two girls are doing the same pose ."
2.0,0.06052476167678833,"3 girls chatting and laughing on the stairwell .

Girls are not having a [[good]] time .",0.0,0.9296141266822815,"3 girls chatting and laughing on the stairwell .

Girls are not having a [[optimum]] time ."
1.0,0.03793293237686157,"Two men wearing black smile while a seated woman behind them looks tired .

The woman had a [[long]] day .",0.0,0.8763872981071472,"Two men wearing black smile while a seated woman behind them looks tired .

The woman had a [[lasting]] day ."
1.0,0.28887057304382324,"A girl in a blue shirt hugging a girl also in a blue shirt .

Someone made one of the [[girls]] cry .",2.0,0.6289143562316895,"A girl in a blue shirt hugging a girl also in a blue shirt .

Someone made one of the [[gals]] cry ."
0.0,0.0045400261878967285,"A man with a tan [[jacket]] with a full grocery bag is crossing the street .

The man is wearing a jacket .",1.0,0.98493492603302,"A man with a tan [[shirts]] with a full grocery bag is crossing the street .

The man is wearing a jacket ."
0.0,0.0029509663581848145,"A man with medium length curly hair , wearing a button down shirt and bracelets , sings into a microphone while he plays a guitar .

A person with [[hair]]",2.0,0.7150487899780273,"A man with medium length curly hair , wearing a button down shirt and bracelets , sings into a microphone while he plays a guitar .

A person with [[haircuts]]"
2.0,0.0005444884300231934,"A man and a Woman cutting dough .

A man and woman [[eating]] [[vegetables]] .",1.0,0.8525620102882385,"A man and a Woman cutting dough .

A man and woman [[nutrient]] [[leeks]] ."
2.0,0.8961118459701538,"A man riding his bike wearing his helmet in front of an audience .

A man is driving a blue vehicle",2.0,0.8961118459701538,"A man riding his bike wearing his helmet in front of an audience .

A man is driving a blue vehicle"
1.0,0.02627396583557129,"Indian musicians playing in the evening on a pillow , while life behind them continues .

Musicians are [[passionate]] about music .",0.0,0.7076163291931152,"Indian musicians playing in the evening on a pillow , while life behind them continues .

Musicians are [[ardent]] about music ."
1.0,0.14788919687271118,"A red truck is parked next to a burning blue building while a man in a green vest runs toward it .

The burning blue building will turn to [[dust]] after an [[hour]] .",2.0,0.6642013788223267,"A red truck is parked next to a burning blue building while a man in a green vest runs toward it .

The burning blue building will turn to [[dusty]] after an [[hrs]] ."
1.0,0.9660261869430542,"Child getting ready to go down a slide .

The child will go down the slide .",1.0,0.9660261869430542,"Child getting ready to go down a slide .

The child will go down the slide ."
1.0,0.0020956993103027344,"A yellow backhoe near a large pile of dirt and rocks near a blue machine with a worker standing on it .

A [[worker]] is [[working]] on the [[damages]] caused by the flood .",2.0,0.7327412366867065,"A yellow backhoe near a large pile of dirt and rocks near a blue machine with a worker standing on it .

A [[employees]] is [[trabajo]] on the [[injure]] caused by the flood ."
0.0,0.01293480396270752,"A young man in a gray shirt hovers over his beer bottle and Guinness glass pulling [[green]] things out of his beard .

The man holding the beer and beer glass manages to pull the green pieces from of his beard .",1.0,0.8772240877151489,"A young man in a gray shirt hovers over his beer bottle and Guinness glass pulling [[vert]] things out of his beard .

The man holding the beer and beer glass manages to pull the green pieces from of his beard ."
0.0,0.009820938110351562,"A man in colorful shorts is surfing under a wave .

A man is [[surfing]] .",2.0,0.9999735951423645,"A man in colorful shorts is surfing under a wave .

A man is [[snowboarding]] ."
2.0,0.0013890266418457031,"a [[brown]] [[dog]] with a yellow [[toy]] in his mouth is jumping off the grassy ground

The black [[dog]] has a red [[toy]] .",0.0,0.9179964065551758,"a [[haired]] [[pooch]] with a yellow [[jeu]] in his mouth is jumping off the grassy ground

The black [[canine]] has a red [[plaything]] ."
0.0,0.00014293193817138672,"A bicyclist wearing white sunglasses and a white and black helmet .

A human wearing [[glasses]]",2.0,0.743578314781189,"A bicyclist wearing white sunglasses and a white and black helmet .

A human wearing [[goggles]]"
2.0,2.1219253540039062e-05,"A [[white]] [[man]] in a blue uniform is pushing away a black [[man]] in a red uniform while the [[two]] [[play]] soccer on a [[green]] [[field]] .

[[A]] [[woman]] [[says]] Hi to another [[woman]] at the [[grocery]] [[store]] .",0.0,0.5139590501785278,"A [[caucasian]] [[folks]] in a blue uniform is pushing away a black [[guys]] in a red uniform while the [[three]] [[game]] soccer on a [[vert]] [[realms]] .

[[para]] [[feminine]] [[indicated]] Hi to another [[feminine]] at the [[supermarket]] [[storing]] ."
